1354685,548451034,57943.0,49867,8076.0,0.13937835459,False
1354685,59351393,57629.0,55437,2192.0,0.0380364052821,False
1354685,661549427,27235.0,23577,3658.0,0.134312465577,False
1354685,66910077,72038.0,70705,1333.0,0.0185041228241,False
1354685,70598788,84775.0,83628,1147.0,0.0135299321734,False
1354685,73998995,81448.0,72359,9089.0,0.111592672625,False
1354685,742831008,60043.0,49690,10353.0,0.172426427727,False
1354685,855457458,25581.0,25369,212.0,0.00828740080529,False
1354685,871137231,34135.0,31320,2815.0,0.0824666764318,False
1354685,87119134,78924.0,72595,6329.0,0.08019106989,False
1354685,90493892,72509.0,68173,4336.0,0.0597994731688,False
5120838,395866820,69646.0,59063,10583.0,0.151954168222,False
5120838,401682475,51627.0,45189,6438.0,0.124702190714,False
5120838,420341424,57788.0,53007,4781.0,0.0827334394684,False
5120838,446058249,39305.0,37714,1591.0,0.0404783106475,False
5120838,692843013,55921.0,46908,9013.0,0.161173798752,False
5120838,745977409,71483.0,67160,4323.0,0.060475917351,False
621935,101921461,86410.0,63717,22693.0,0.262620067122,False
621935,101921467,84319.0,61634,22685.0,0.269037820657,False
621935,106001232,88814.0,89242,-428.0,-0.0048190600581,True
621935,106333727,72969.0,44103,28866.0,0.395592648933,False
621935,106333737,98725.0,66432,32293.0,0.32710053178,False
621935,107592924,89015.0,91095,-2080.0,-0.023366848284,True
621935,10921818,82078.0,80590,1488.0,0.0181290967129,False
621935,110543488,120573.0,116696,3877.0,0.0321547941911,False
621935,110753644,123648.0,119731,3917.0,0.0316786361284,False
621935,113838413,76199.0,68934,7265.0,0.0953424585624,False
621935,115356938,53416.0,50586,2830.0,0.0529803804104,False
621935,119305252,31082.0,31014,68.0,0.00218776140531,False
621935,120983806,59161.0,58268,893.0,0.0150944034077,False
621935,123529586,84826.0,81567,3259.0,0.0384198241105,False
621935,14239409,42896.0,41685,1211.0,0.0282310704961,False
621935,156436995,27047.0,25382,1665.0,0.0615595075239,False
621935,168084425,104050.0,98896,5154.0,0.0495338779433,False
621935,171254021,111936.0,108708,3228.0,0.0288379073756,False
621935,171849157,109408.0,106133,3275.0,0.02993382568,False
621935,17203453,3926.0,3911,15.0,0.00382068262863,False
621935,175100612,111050.0,109266,1784.0,0.0160648356596,False
621935,177520656,123014.0,119838,3176.0,0.0258181995545,False
621935,181596427,131032.0,128330,2702.0,0.0206209170279,False
621935,184237909,120242.0,116562,3680.0,0.0306049466908,False
621935,187503348,75670.0,74513,1157.0,0.0152900753271,False
621935,19059067,90316.0,89345,971.0,0.0107511404402,False
621935,206599160,63450.0,42500,20950.0,0.330181245075,False
621935,208862900,92058.0,68537,23521.0,0.255501966152,False
621935,212086592,100171.0,96542,3629.0,0.0362280500344,False
621935,21426692,102821.0,100580,2241.0,0.0217951585766,False
621935,214816061,99874.0,94855,5019.0,0.0502533191822,False
621935,217082503,97388.0,94782,2606.0,0.026758943607,False
621935,219556712,100413.0,96644,3769.0,0.0375349805304,False
621935,226975173,83308.0,81274,2034.0,0.0244154222884,False
621935,226985240,95174.0,92577,2597.0,0.0272868640595,False
621935,23666805,103708.0,101303,2405.0,0.0231901106954,False
621935,245492401,125760.0,123871,1889.0,0.0150206743003,False
621935,24959333,94338.0,91823,2515.0,0.0266594585427,False
621935,255426920,95723.0,92619,3104.0,0.0324268984466,False
621935,268645397,113367.0,110784,2583.0,0.0227844081611,False
621935,27637911,45771.0,44749,1022.0,0.0223285486443,False
621935,28360919,64503.0,62518,1985.0,0.0307737624607,False
621935,297594321,18192.0,17355,837.0,0.0460092348285,False
621935,30919067,77114.0,74056,3058.0,0.0396555748632,False
621935,324682996,39143.0,33820,5323.0,0.135988554786,False
621935,354736507,60490.0,55897,4593.0,0.0759299057695,False
621935,38049960,69355.0,60436,8919.0,0.128599235816,False
621935,386349130,92413.0,86174,6239.0,0.0675121465595,False
621935,38860012,80531.0,71937,8594.0,0.106716668115,False
621935,395555077,86541.0,81545,4996.0,0.0577298621463,False
621935,401161542,65253.0,60658,4595.0,0.0704182183195,False
